feature,count
linguaalveolar,219
linguapalatal,41
fricative,137
nonsonorant,257
glide,29
affricate,2
voiceless,162
liquid,72
nasal,68
labiodental,18
bilabial,83
stop,118
linguavelar,15
coronal,234
glottal,29
sonorant,169
nonsibilant,357
voiced,264
sibilant,69
noncoronal,192
linguadental,21
