feature,count
linguaalveolar,56
linguapalatal,19
fricative,34
nonsonorant,72
glide,8
affricate,2
voiceless,40
liquid,18
nasal,25
labiodental,2
bilabial,26
stop,36
linguavelar,9
coronal,67
glottal,4
sonorant,51
nonsibilant,102
voiced,83
sibilant,21
noncoronal,56
linguadental,7
