feature,count
linguaalveolar,866
linguapalatal,185
fricative,536
nonsonorant,1031
glide,88
affricate,26
voiceless,582
liquid,247
nasal,330
labiodental,113
bilabial,263
stop,469
linguavelar,100
coronal,939
glottal,59
sonorant,665
nonsibilant,1442
voiced,1114
sibilant,254
noncoronal,757
linguadental,110
