feature,count
linguaalveolar,126
linguapalatal,34
fricative,72
nonsonorant,154
glide,13
affricate,3
voiceless,81
liquid,39
nasal,41
labiodental,15
bilabial,27
stop,79
linguavelar,20
coronal,143
glottal,7
sonorant,93
nonsibilant,215
voiced,166
sibilant,32
noncoronal,104
linguadental,18
