feature,count
linguaalveolar,31
linguapalatal,6
fricative,15
nonsonorant,39
glide,1
affricate,1
voiceless,18
liquid,11
nasal,10
labiodental,3
bilabial,9
stop,23
linguavelar,6
coronal,34
glottal,5
sonorant,22
nonsibilant,55
voiced,43
sibilant,6
noncoronal,27
linguadental,1
