feature,count
linguaalveolar,7
linguapalatal,0
fricative,1
nonsonorant,3
glide,4
affricate,0
voiceless,3
liquid,3
nasal,3
labiodental,0
bilabial,5
stop,2
linguavelar,1
coronal,5
glottal,0
sonorant,10
nonsibilant,12
voiced,10
sibilant,1
noncoronal,8
linguadental,0
