feature,count
linguaalveolar,561
linguapalatal,151
fricative,338
nonsonorant,682
glide,76
affricate,13
voiceless,384
liquid,170
nasal,229
labiodental,70
bilabial,177
stop,331
linguavelar,87
coronal,621
glottal,41
sonorant,475
nonsibilant,1000
voiced,773
sibilant,157
noncoronal,536
linguadental,70
