feature,count
linguaalveolar,2254
linguapalatal,566
fricative,1403
nonsonorant,2766
glide,318
affricate,76
voiceless,1602
liquid,653
nasal,808
labiodental,296
bilabial,727
stop,1287
linguavelar,243
coronal,2493
glottal,144
sonorant,1779
nonsibilant,3897
voiced,2943
sibilant,648
noncoronal,2052
linguadental,315
