feature,count
linguaalveolar,205
linguapalatal,54
fricative,132
nonsonorant,254
glide,13
affricate,6
voiceless,135
liquid,72
nasal,68
labiodental,28
bilabial,46
stop,116
linguavelar,20
coronal,255
glottal,6
sonorant,153
nonsibilant,357
voiced,272
sibilant,50
noncoronal,152
linguadental,48
