feature,count
linguaalveolar,256
linguapalatal,63
fricative,155
nonsonorant,332
glide,40
affricate,7
voiceless,201
liquid,94
nasal,85
labiodental,37
bilabial,100
stop,170
linguavelar,38
coronal,296
glottal,28
sonorant,219
nonsibilant,490
voiced,350
sibilant,61
noncoronal,255
linguadental,29
