feature,count
linguaalveolar,429
linguapalatal,90
fricative,288
nonsonorant,535
glide,39
affricate,10
voiceless,281
liquid,120
nasal,162
labiodental,68
bilabial,124
stop,237
linguavelar,44
coronal,485
glottal,27
sonorant,321
nonsibilant,737
voiced,575
sibilant,119
noncoronal,371
linguadental,74
