feature,count
linguaalveolar,1107
linguapalatal,279
fricative,637
nonsonorant,1348
glide,196
affricate,31
voiceless,780
liquid,301
nasal,438
labiodental,118
bilabial,385
stop,680
linguavelar,168
coronal,1186
glottal,78
sonorant,935
nonsibilant,1990
voiced,1503
sibilant,293
noncoronal,1097
linguadental,148
