feature,count
linguaalveolar,24
linguapalatal,8
fricative,14
nonsonorant,33
glide,1
affricate,4
voiceless,18
liquid,8
nasal,8
labiodental,2
bilabial,7
stop,15
linguavelar,3
coronal,27
glottal,2
sonorant,17
nonsibilant,44
voiced,32
sibilant,6
noncoronal,23
linguadental,4
