feature,count
linguaalveolar,17
linguapalatal,5
fricative,12
nonsonorant,20
glide,1
affricate,0
voiceless,11
liquid,8
nasal,8
labiodental,3
bilabial,4
stop,8
linguavelar,3
coronal,23
glottal,1
sonorant,17
nonsibilant,33
voiced,26
sibilant,4
noncoronal,14
linguadental,4
