feature,count
linguaalveolar,523
linguapalatal,109
fricative,325
nonsonorant,663
glide,61
affricate,22
voiceless,389
liquid,144
nasal,179
labiodental,80
bilabial,156
stop,316
linguavelar,76
coronal,568
glottal,31
sonorant,384
nonsibilant,905
voiced,658
sibilant,142
noncoronal,479
linguadental,72
