feature,count
linguaalveolar,289
linguapalatal,71
fricative,200
nonsonorant,367
glide,39
affricate,6
voiceless,200
liquid,90
nasal,115
labiodental,55
bilabial,90
stop,161
linguavelar,41
coronal,326
glottal,19
sonorant,244
nonsibilant,531
voiced,411
sibilant,80
noncoronal,285
linguadental,46
