feature,count
linguaalveolar,88
linguapalatal,28
fricative,54
nonsonorant,115
glide,16
affricate,4
voiceless,68
liquid,29
nasal,36
labiodental,16
bilabial,34
stop,57
linguavelar,11
coronal,99
glottal,8
sonorant,81
nonsibilant,177
voiced,128
sibilant,19
noncoronal,97
linguadental,11
