feature,count
linguaalveolar,25
linguapalatal,6
fricative,11
nonsonorant,27
glide,6
affricate,0
voiceless,19
liquid,8
nasal,9
labiodental,2
bilabial,7
stop,16
linguavelar,6
coronal,26
glottal,1
sonorant,23
nonsibilant,45
voiced,31
sibilant,5
noncoronal,24
linguadental,3
