feature,count
linguaalveolar,171
linguapalatal,32
fricative,115
nonsonorant,221
glide,22
affricate,7
voiceless,120
liquid,54
nasal,63
labiodental,25
bilabial,54
stop,99
linguavelar,31
coronal,195
glottal,14
sonorant,139
nonsibilant,317
voiced,240
sibilant,43
noncoronal,165
linguadental,33
