feature,count
linguaalveolar,446
linguapalatal,92
fricative,286
nonsonorant,578
glide,46
affricate,11
voiceless,336
liquid,110
nasal,151
labiodental,49
bilabial,138
stop,281
linguavelar,67
coronal,487
glottal,35
sonorant,307
nonsibilant,741
voiced,549
sibilant,144
noncoronal,398
linguadental,58
