feature,count
linguaalveolar,1235
linguapalatal,248
fricative,743
nonsonorant,1479
glide,124
affricate,42
voiceless,873
liquid,329
nasal,440
labiodental,161
bilabial,341
stop,694
linguavelar,159
coronal,1266
glottal,71
sonorant,893
nonsibilant,2018
voiced,1499
sibilant,354
noncoronal,1106
linguadental,157
