feature,count
linguaalveolar,44
linguapalatal,13
fricative,21
nonsonorant,58
glide,6
affricate,5
voiceless,29
liquid,16
nasal,14
labiodental,4
bilabial,18
stop,32
linguavelar,2
coronal,55
glottal,4
sonorant,36
nonsibilant,90
voiced,65
sibilant,4
noncoronal,39
linguadental,9
