filename,fricative,affricate,glide,nasal,liquid,stop,glottal,linguaalveolar,linguapalatal,labiodental,bilabial,linguavelar,linguadental,voiced,voiceless,sibilant,nonsibilant,sonorant,nonsonorant,coronal,noncoronal,monophthong,diphthong,central,front,back,tense,lax,rounded,unrounded
1H4_Peto,0.24203821656050956,0.006369426751592357,0.05732484076433121,0.19745222929936307,0.09554140127388536,0.4012738853503185,0.050955414012738856,0.5286624203821656,0.05732484076433121,0.03821656050955414,0.1910828025477707,0.08280254777070063,0.050955414012738856,0.6560509554140127,0.34394904458598724,0.10191082802547771,0.8980891719745223,0.3503184713375796,0.6496815286624203,0.535031847133758,0.46496815286624205,0.7745098039215687,0.22549019607843138,0.29411764705882354,0.3235294117647059,0.1568627450980392,0.21568627450980393,0.5588235294117647,0.18627450980392157,0.5882352941176471
1H4_Poins,0.33177132146204313,0.02436738519212746,0.06560449859418932,0.15089034676663543,0.16776007497656983,0.25960637300843487,0.044048734770384255,0.48828491096532334,0.1190253045923149,0.08153701968134958,0.13964386129334583,0.061855670103092786,0.06560449859418932,0.6438612933458294,0.3561387066541706,0.14058106841611998,0.85941893158388,0.38425492033739456,0.6157450796626054,0.5529522024367385,0.44704779756326146,0.8243451463790447,0.17565485362095531,0.2465331278890601,0.41910631741140214,0.15870570107858242,0.18335901386748846,0.6409861325115562,0.17257318952234207,0.6517719568567026
1H4_SERVANTS.HOTSPUR.1,0.23333333333333334,0.0,0.03333333333333333,0.23333333333333334,0.26666666666666666,0.23333333333333334,0.1,0.5,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.0,0.8,0.2,0.1,0.9,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.7272727272727273,0.2727272727272727,0.13636363636363635,0.36363636363636365,0.22727272727272727,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.45454545454545453
1H4_Sheriff,0.22764227642276422,0.008130081300813009,0.032520325203252036,0.22764227642276422,0.21951219512195122,0.2845528455284553,0.04065040650406504,0.5040650406504065,0.13821138211382114,0.04065040650406504,0.14634146341463414,0.07317073170731707,0.056910569105691054,0.6991869918699187,0.3008130081300813,0.08943089430894309,0.9105691056910569,0.4796747967479675,0.5203252032520326,0.5609756097560976,0.43902439024390244,0.7916666666666666,0.20833333333333334,0.2361111111111111,0.3194444444444444,0.2361111111111111,0.16666666666666666,0.625,0.19444444444444445,0.5972222222222222
1H4_SirMichael,0.19444444444444445,0.009259259259259259,0.046296296296296294,0.18518518518518517,0.24074074074074073,0.32407407407407407,0.018518518518518517,0.5555555555555556,0.14814814814814814,0.037037037037037035,0.14814814814814814,0.046296296296296294,0.046296296296296294,0.8240740740740741,0.17592592592592593,0.09259259259259259,0.9074074074074074,0.4722222222222222,0.5277777777777778,0.6111111111111112,0.3888888888888889,0.8507462686567164,0.14925373134328357,0.29850746268656714,0.34328358208955223,0.208955223880597,0.1791044776119403,0.6716417910447762,0.26865671641791045,0.582089552238806
1H4_TRAVELERS.CARRIERS,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.2857142857142857,1.0,0.0,0.5,0.5,0.0,0.25,0.75,0.0,1.0
1H4_TRAVELERS.CARRIERS.1,0.2981132075471698,0.01509433962264151,0.03773584905660377,0.19245283018867926,0.1018867924528302,0.35471698113207545,0.03773584905660377,0.4716981132075472,0.07169811320754717,0.06792452830188679,0.1509433962264151,0.10943396226415095,0.09056603773584905,0.6339622641509434,0.3660377358490566,0.1018867924528302,0.8981132075471698,0.3320754716981132,0.6679245283018868,0.5056603773584906,0.49433962264150944,0.8,0.2,0.24444444444444444,0.3888888888888889,0.16666666666666666,0.17777777777777778,0.6222222222222222,0.12777777777777777,0.6722222222222223
1H4_TRAVELERS.CARRIERS.2,0.2698412698412698,0.03571428571428571,0.047619047619047616,0.20238095238095238,0.15873015873015872,0.2857142857142857,0.027777777777777776,0.5396825396825397,0.08333333333333333,0.05555555555555555,0.1349206349206349,0.09126984126984126,0.06746031746031746,0.7261904761904762,0.27380952380952384,0.11904761904761904,0.8809523809523809,0.4087301587301587,0.5912698412698413,0.5277777777777778,0.4722222222222222,0.8164556962025317,0.18354430379746836,0.2911392405063291,0.3924050632911392,0.13291139240506328,0.189873417721519,0.6265822784810127,0.14556962025316456,0.6708860759493671
1H4_TRAVELERS.CARRIERS.X,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.4,0.6,0.0,0.2,0.8,0.2,0.8
1H4_TRAVELERS.GENTLEMEN,0.4,0.05,0.1,0.15,0.1,0.2,0.0,0.6,0.05,0.1,0.2,0.0,0.05,0.75,0.25,0.25,0.75,0.35,0.65,0.5,0.5,0.8235294117647058,0.17647058823529413,0.47058823529411764,0.29411764705882354,0.058823529411764705,0.35294117647058826,0.47058823529411764,0.17647058823529413,0.6470588235294118
1H4_TRAVELERS.GENTLEMEN.0.1,0.33962264150943394,0.018867924528301886,0.09433962264150944,0.1320754716981132,0.16981132075471697,0.24528301886792453,0.03773584905660377,0.5471698113207547,0.05660377358490566,0.05660377358490566,0.18867924528301888,0.05660377358490566,0.05660377358490566,0.7547169811320755,0.24528301886792453,0.18867924528301888,0.8113207547169812,0.39622641509433965,0.6037735849056604,0.5283018867924528,0.4716981132075472,0.7857142857142857,0.21428571428571427,0.42857142857142855,0.2619047619047619,0.09523809523809523,0.2619047619047619,0.5238095238095238,0.21428571428571427,0.5714285714285714
1H4_Vernon,0.28279569892473116,0.02043010752688172,0.05591397849462366,0.19032258064516128,0.16021505376344086,0.2903225806451613,0.03655913978494624,0.5225806451612903,0.1010752688172043,0.05806451612903226,0.15376344086021507,0.07204301075268817,0.05591397849462366,0.6849462365591398,0.3150537634408602,0.13225806451612904,0.867741935483871,0.4064516129032258,0.5935483870967742,0.5494623655913978,0.4505376344086022,0.8402777777777778,0.1597222222222222,0.3211805555555556,0.3715277777777778,0.14756944444444445,0.1892361111111111,0.6510416666666666,0.1736111111111111,0.6666666666666666
1H4_Vintner,0.2777777777777778,0.037037037037037035,0.05555555555555555,0.16666666666666666,0.2037037037037037,0.25925925925925924,0.018518518518518517,0.5740740740740741,0.09259259259259259,0.018518518518518517,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.6851851851851852,0.3148148148148148,0.12962962962962962,0.8703703703703703,0.42592592592592593,0.5740740740740741,0.6666666666666666,0.3333333333333333,0.8823529411764706,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.058823529411764705,0.8235294117647058,0.20588235294117646,0.6764705882352942
1H4_Westmoreland,0.29310344827586204,0.029310344827586206,0.06206896551724138,0.17758620689655172,0.15172413793103448,0.28620689655172415,0.027586206896551724,0.506896551724138,0.11896551724137931,0.05172413793103448,0.15689655172413794,0.06206896551724138,0.07586206896551724,0.6551724137931034,0.3448275862068966,0.13793103448275862,0.8620689655172413,0.3913793103448276,0.6086206896551725,0.5620689655172414,0.4379310344827586,0.8502824858757062,0.1497175141242938,0.3022598870056497,0.3502824858757062,0.1977401129943503,0.17231638418079095,0.6779661016949152,0.1864406779661017,0.6638418079096046
1H4_Worcester,0.2944463849109326,0.016416346489696122,0.062172546280125744,0.17953195948305972,0.13971358714635,0.3077191756898358,0.0321341250436605,0.5270695075096054,0.11316800558854348,0.06741180579811387,0.14076143904994762,0.06741180579811387,0.052043311212015365,0.6412853650017464,0.35871463499825357,0.14285714285714285,0.8571428571428571,0.38141809290953543,0.6185819070904646,0.5427872860635696,0.4572127139364303,0.8331447963800905,0.1668552036199095,0.3178733031674208,0.34898190045248867,0.166289592760181,0.19117647058823528,0.6419683257918553,0.19230769230769232,0.6408371040723982
1H6_Alanson,0.3125884016973126,0.019801980198019802,0.04101838755304102,0.15841584158415842,0.18528995756718528,0.2828854314002829,0.04101838755304102,0.5021216407355021,0.1272984441301273,0.06082036775106082,0.1471004243281471,0.05091937765205092,0.07072135785007072,0.6463932107496464,0.3536067892503536,0.14002828854314003,0.85997171145686,0.38472418670438474,0.6152758132956153,0.5756718528995757,0.4243281471004243,0.8368794326241135,0.16312056737588654,0.28368794326241137,0.36879432624113473,0.18439716312056736,0.2127659574468085,0.624113475177305,0.20803782505910165,0.6288416075650118
1H6_Basset,0.3,0.020512820512820513,0.05128205128205128,0.18461538461538463,0.16153846153846155,0.28205128205128205,0.023076923076923078,0.4794871794871795,0.12307692307692308,0.06153846153846154,0.15128205128205127,0.08717948717948718,0.07435897435897436,0.6948717948717948,0.30512820512820515,0.14102564102564102,0.8589743589743589,0.3974358974358974,0.6025641025641025,0.5743589743589743,0.4256410256410256,0.8765432098765432,0.12345679012345678,0.3168724279835391,0.3991769547325103,0.16049382716049382,0.1934156378600823,0.6831275720164609,0.17695473251028807,0.6995884773662552
1H6_Bastard,0.3471264367816092,0.022988505747126436,0.05747126436781609,0.14942528735632185,0.14482758620689656,0.27816091954022987,0.05057471264367816,0.496551724137931,0.11954022988505747,0.06896551724137931,0.13333333333333333,0.06436781609195402,0.06666666666666667,0.6367816091954023,0.3632183908045977,0.16091954022988506,0.8390804597701149,0.35172413793103446,0.6482758620689655,0.5586206896551724,0.4413793103448276,0.8467432950191571,0.1532567049808429,0.30268199233716475,0.39846743295019155,0.14559386973180077,0.2260536398467433,0.6206896551724138,0.17624521072796934,0.6704980842911877
1H6_Bedford,0.32598039215686275,0.01715686274509804,0.04738562091503268,0.16993464052287582,0.17483660130718953,0.2647058823529412,0.031862745098039214,0.5098039215686274,0.11437908496732026,0.08006535947712418,0.1454248366013072,0.05555555555555555,0.06290849673202614,0.6658496732026143,0.3341503267973856,0.1511437908496732,0.8488562091503268,0.39215686274509803,0.6078431372549019,0.5743464052287581,0.4256535947712418,0.7938288920056101,0.2061711079943899,0.2482468443197756,0.3899018232819074,0.15568022440392706,0.19074333800841514,0.603085553997195,0.17110799438990182,0.6227208976157083
1H6_Boy,0.28846153846153844,0.019230769230769232,0.07692307692307693,0.25,0.11538461538461539,0.25,0.019230769230769232,0.40384615384615385,0.15384615384615385,0.1346153846153846,0.17307692307692307,0.038461538461538464,0.07692307692307693,0.5961538461538461,0.40384615384615385,0.057692307692307696,0.9423076923076923,0.4423076923076923,0.5576923076923077,0.4230769230769231,0.5769230769230769,0.6923076923076923,0.3076923076923077,0.2564102564102564,0.20512820512820512,0.23076923076923078,0.15384615384615385,0.5384615384615384,0.23076923076923078,0.46153846153846156
1H6_Burgundy,0.29473684210526313,0.010526315789473684,0.05413533834586466,0.18646616541353384,0.15789473684210525,0.2962406015037594,0.03609022556390978,0.4917293233082707,0.11127819548872181,0.06466165413533835,0.1593984962406015,0.07067669172932331,0.06616541353383458,0.6691729323308271,0.3308270676691729,0.12781954887218044,0.8721804511278195,0.39849624060150374,0.6015037593984962,0.5458646616541354,0.45413533834586467,0.8123456790123457,0.18765432098765433,0.28641975308641976,0.36049382716049383,0.1654320987654321,0.23950617283950618,0.5728395061728395,0.18518518518518517,0.6271604938271605
1H6_CardinalBeaufort,0.30404463040446306,0.019525801952580194,0.04602510460251046,0.16875871687587168,0.15481171548117154,0.3068340306834031,0.03277545327754533,0.49232914923291493,0.11785216178521618,0.06345885634588563,0.15271966527196654,0.07182705718270571,0.06903765690376569,0.6304044630404463,0.3695955369595537,0.1387726638772664,0.8612273361227336,0.3695955369595537,0.6304044630404463,0.5592747559274756,0.4407252440725244,0.8382022471910112,0.16179775280898875,0.2943820224719101,0.3842696629213483,0.15955056179775282,0.2101123595505618,0.6280898876404495,0.18651685393258427,0.651685393258427
1H6_Charles,0.3228228228228228,0.013013013013013013,0.04904904904904905,0.18018018018018017,0.15365365365365366,0.28128128128128127,0.027527527527527528,0.5,0.1046046046046046,0.07757757757757758,0.15315315315315314,0.06356356356356356,0.07357357357357357,0.6456456456456456,0.35435435435435436,0.14414414414414414,0.8558558558558559,0.38288288288288286,0.6171171171171171,0.5555555555555556,0.4444444444444444,0.8042242079610074,0.1957757920389927,0.2851340373679935,0.3785540211210398,0.14053614947197401,0.1925264012997563,0.6116978066612511,0.16409423233143786,0.6401299756295694
1H6_Countess,0.3519061583577713,0.016129032258064516,0.03812316715542522,0.18181818181818182,0.13929618768328444,0.2727272727272727,0.04105571847507331,0.49266862170087977,0.11436950146627566,0.051319648093841645,0.1495601173020528,0.05571847507331378,0.09530791788856305,0.6422287390029325,0.35777126099706746,0.16422287390029325,0.8357771260997068,0.3592375366568915,0.6407624633431085,0.5689149560117303,0.4310850439882698,0.8042959427207638,0.1957040572792363,0.2649164677804296,0.40572792362768495,0.13365155131264916,0.19331742243436753,0.6109785202863962,0.14797136038186157,0.6563245823389021
1H6_Exeter,0.31178310740354537,0.017726798748696558,0.061522419186652764,0.1689259645464025,0.16058394160583941,0.2794577685088634,0.03023983315954119,0.48383733055265904,0.12304483837330553,0.07716371220020855,0.15224191866527634,0.06882168925964546,0.06465067778936393,0.6725755995828988,0.32742440041710114,0.1397288842544317,0.8602711157455682,0.3910323253388947,0.6089676746611054,0.5495307612095933,0.4504692387904067,0.8505154639175257,0.14948453608247422,0.27319587628865977,0.42955326460481097,0.14776632302405499,0.1958762886597938,0.654639175257732,0.18556701030927836,0.6649484536082474
1H6_Fastolf,0.3142857142857143,0.0,0.06666666666666667,0.13333333333333333,0.2,0.2857142857142857,0.02857142857142857,0.45714285714285713,0.1523809523809524,0.11428571428571428,0.13333333333333333,0.06666666666666667,0.047619047619047616,0.6666666666666666,0.3333333333333333,0.12380952380952381,0.8761904761904762,0.4,0.6,0.5619047619047619,0.4380952380952381,0.7183098591549296,0.28169014084507044,0.30985915492957744,0.19718309859154928,0.2112676056338028,0.22535211267605634,0.49295774647887325,0.2535211267605634,0.4647887323943662
1H6_Gargrave,0.32432432432432434,0.0,0.02702702702702703,0.21621621621621623,0.21621621621621623,0.21621621621621623,0.02702702702702703,0.4594594594594595,0.13513513513513514,0.08108108108108109,0.10810810810810811,0.08108108108108109,0.10810810810810811,0.7027027027027027,0.2972972972972973,0.10810810810810811,0.8918918918918919,0.4594594594594595,0.5405405405405406,0.6216216216216216,0.3783783783783784,0.8,0.2,0.15,0.4,0.25,0.15,0.65,0.25,0.55
1H6_General,0.32432432432432434,0.014742014742014743,0.03194103194103194,0.16707616707616707,0.1769041769041769,0.28501228501228504,0.014742014742014743,0.5036855036855037,0.13267813267813267,0.0687960687960688,0.11302211302211303,0.04914004914004914,0.11793611793611794,0.6683046683046683,0.3316953316953317,0.12285012285012285,0.8771498771498771,0.3759213759213759,0.6240786240786241,0.6265356265356266,0.37346437346437344,0.8262548262548263,0.17374517374517376,0.3088803088803089,0.3938223938223938,0.12355212355212356,0.18532818532818532,0.640926640926641,0.12355212355212356,0.7027027027027027
1H6_Glansdale,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.2,0.06666666666666667,0.13333333333333333,0.8,0.2,0.0,1.0,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.9,0.1,0.5,0.3,0.1,0.2,0.7,0.2,0.7
1H6_Gloucester,0.30163137799375217,0.021520305449496704,0.04616452620617841,0.16626171468240195,0.15897257896563693,0.30544949670253385,0.03366886497743839,0.5133634154807358,0.12634501909059354,0.0583130857341201,0.13849357861853523,0.06768483165567511,0.06213120444290177,0.6303366886497744,0.3696633113502256,0.14751822283929192,0.852481777160708,0.3713988198542173,0.6286011801457827,0.5650815688996876,0.4349184311003124,0.8174061433447098,0.1825938566552901,0.2781569965870307,0.3742889647326507,0.16496018202502843,0.2025028441410694,0.6149032992036405,0.17804323094425484,0.6393629124004551
1H6_HenryVI,0.2801120448179272,0.01750700280112045,0.06197478991596639,0.17401960784313725,0.16806722689075632,0.29831932773109243,0.019257703081232494,0.4880952380952381,0.1411064425770308,0.07177871148459383,0.14355742296918766,0.07983193277310924,0.056372549019607844,0.6523109243697479,0.3476890756302521,0.132703081232493,0.867296918767507,0.40406162464985995,0.59593837535014,0.5462184873949579,0.453781512605042,0.8505481823427582,0.14945181765724178,0.31794575879976916,0.3566070398153491,0.17599538372763993,0.20253894979803808,0.6480092325447201,0.21061742642815925,0.6399307559145989
